ID,ObsType,ObsID,Latitude,Longitude,Elevation(m),LocalDate,LocalTime,UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,Constellation,SkyComment,LocationComment,Country
217135,GAN,15949,35.6891,140.186,30.2432,2020-01-25,20:30,2020-01-25,11:30,2,,,1/2 of sky,Taurus,,,Japan
217136,GAN,15950,35.7895,139.798,6.02385,2020-01-25,00:45,2020-01-24,15:45,1,,,1/2 of sky,Taurus,,,Japan
217146,GAN,15964,35.755,139.709,17.2688,2020-01-26,17:51,2020-01-26,08:51,1,,,1/4 of sky,Taurus,Not too much,,Japan
217148,GAN,15967,35.6637,139.617,49.6672,2020-01-25,19:14,2020-01-25,10:14,4,,,1/2 of sky,Taurus,,,Japan
217150,GAN,15970,35.8583,139.654,24.2678,2020-01-26,20:50,2020-01-26,11:50,-9999,,,1/4 of sky,Orion,,,Japan
217151,GAN,15971,35.7433,139.723,23.6183,2020-01-25,20:50,2020-01-25,11:50,1,,,1/4 of sky,Perseus,,,Japan
217152,GAN,15973,35.7794,139.737,4.14209,2020-01-26,21:52,2020-01-26,12:52,4,,,clear,Orion,,,Japan
217153,GAN,15974,35.8198,139.417,87.5243,2020-01-26,21:53,2020-01-26,12:53,-9999,,,over 1/2 of sky,Taurus,,,Japan
217154,GAN,15975,35.7334,139.739,23.895,2020-01-25,22:07,2020-01-25,13:07,1,,,1/4 of sky,Orion,,,Japan
217155,GAN,15976,35.8076,139.734,5.37567,2020-01-25,22:23,2020-01-25,13:23,2,,,1/2 of sky,Perseus,,,Japan
217156,GAN,15977,35.8616,139.645,19.5301,2020-01-26,22:40,2020-01-26,13:40,-9999,,,over 1/2 of sky,Perseus,,,Japan
217157,GAN,15978,35.8456,139.645,10.8452,2020-01-26,23:14,2020-01-26,14:14,2,,,1/4 of sky,Taurus,,,Japan
217158,GAN,15979,35.8428,139.712,6.48457,2020-01-24,21:28,2020-01-24,12:28,2,,,1/4 of sky,Taurus,,,Japan
217159,GAN,15980,35.551,139.653,36.4952,2020-01-26,23:42,2020-01-26,14:42,3,,,1/4 of sky,Orion,,,Japan
217160,GAN,15981,35.551,139.653,36.4952,2020-01-22,23:45,2020-01-22,14:45,3,,,clear,Orion,,,Japan
217161,GAN,15982,35.6883,139.701,37.3658,2020-01-27,00:18,2020-01-26,15:18,2,,,1/4 of sky,Orion,,,Japan
217162,GAN,15983,35.7117,139.937,5.01361,2020-01-24,00:49,2020-01-23,15:49,2,,,1/4 of sky,Taurus,,,Japan
217164,GAN,15988,35.6896,139.873,1.35969,2020-01-25,22:40,2020-01-25,13:40,1,,,1/4 of sky,Orion,,,Japan
217183,GAN,16017,35.7453,139.705,34.1307,2020-01-24,20:20,2020-01-24,11:20,1,,,1/4 of sky,Taurus,,,Japan
217184,GAN,16018,35.7453,139.705,34.1307,2020-01-25,20:20,2020-01-25,11:20,2,,,1/4 of sky,Orion,,,Japan
217189,GAN,16023,35.8475,139.901,6.65272,2020-01-26,20:42,2020-01-26,11:42,3,,,1/4 of sky,Orion,,,Japan
217198,GAN,16033,35.6725,139.902,1.52544,2020-01-24,21:00,2020-01-24,12:00,2,,,1/4 of sky,Orion,,,Japan
217203,GAN,16039,35.8144,139.592,7.4563,2020-01-16,21:25,2020-01-16,12:25,3,,,clear,Taurus,,,Japan
217204,GAN,16040,36.1606,139.234,81.3202,2020-01-18,21:20,2020-01-18,12:20,3,,,1/4 of sky,Perseus,,,Japan
217205,GAN,16041,35.781,139.512,29.9413,2020-01-20,01:05,2020-01-19,16:05,2,,,clear,Taurus,,,Japan
217206,GAN,16044,35.8284,139.804,5.5685,2020-01-26,23:15,2020-01-26,14:15,1,,,over 1/2 of sky,Orion,,,Japan
217207,GAN,16045,35.6804,139.769,4.02773,2020-01-26,23:00,2020-01-26,14:00,1,,,1/4 of sky,Perseus,,,Japan
217208,GAN,16046,34.935,139.956,3.23465,2020-01-27,16:01,2020-01-27,07:01,-9999,,,1/4 of sky,Orion,,,Japan
217209,GAN,16047,35.4366,139.428,48.5851,2020-01-17,19:18,2020-01-17,10:18,2,,,1/4 of sky,Orion,,,Japan
217222,GAN,16062,36.2194,140.183,24.3118,2020-01-25,21:35,2020-01-25,12:35,3,,,1/4 of sky,Orion,,,Japan
217229,GAN,16069,35.7067,139.868,1.35564,2020-01-26,20:30,2020-01-26,11:30,2,,,1/4 of sky,Perseus,,,Japan
217230,GAN,16070,35.6972,139.761,12.2662,2020-01-25,19:27,2020-01-25,10:27,-9999,,,1/2 of sky,Taurus,,,Japan
217231,GAN,16071,35.7341,139.736,26.5902,2020-01-27,19:46,2020-01-27,10:46,-9999,,,over 1/2 of sky,Orion,,,Japan
217232,GAN,16072,36.3147,139.8,36.2718,2020-01-20,20:19,2020-01-20,11:19,3,,,1/4 of sky,Taurus,,,Japan
217234,GAN,16075,35.7222,139.816,-0.264029,2020-01-25,20:53,2020-01-25,11:53,-9999,,,over 1/2 of sky,Perseus,,urban,Japan
217235,GAN,16076,35.7222,139.816,-0.264029,2020-01-24,21:00,2020-01-24,12:00,1,,,1/2 of sky,Perseus,,,Japan
217236,GAN,16077,35.6423,139.755,2.14481,2020-01-24,19:30,2020-01-24,10:30,-9999,,,clear,Orion,,,Japan
217238,GAN,16080,35.6756,139.693,25.8791,2020-01-21,22:00,2020-01-21,13:00,1,,,clear,Taurus,,,Japan
217242,GAN,16084,35.672,139.861,0.230775,2020-01-27,21:21,2020-01-27,12:21,2,,,1/4 of sky,Taurus,,,Japan
217244,GAN,16086,35.672,139.861,0.381683,2020-01-27,21:24,2020-01-27,12:24,2,,,1/4 of sky,Orion,,,Japan
217249,GAN,16091,35.3807,139.227,98.5401,2020-01-15,21:54,2020-01-15,12:54,2,,,1/4 of sky,Orion,,,Japan
217250,GAN,16092,35.3837,139.233,116.399,2020-01-20,21:40,2020-01-20,12:40,2,,,1/4 of sky,Orion,,,Japan
217254,GAN,16096,35.5025,139.658,35.8639,2020-01-23,22:05,2020-01-23,13:05,-9999,,,1/4 of sky,Orion,,,Japan
217256,GAN,16098,34.9891,138.379,21.0097,2020-01-20,22:00,2020-01-20,13:00,3,,,clear,Orion,,,Japan
217258,GAN,16100,35.9753,139.752,7.8,2020-01-20,22:32,2020-01-20,13:32,2,,,1/2 of sky,Perseus,,,Japan
217260,GAN,16102,35.7239,139.793,6.99892,2020-01-20,23:00,2020-01-20,14:00,1,,,1/2 of sky,Taurus,,,Japan
217261,GAN,16103,36.2739,139.417,34.3223,2020-01-20,20:46,2020-01-20,11:46,2,,,1/4 of sky,Taurus,,,Japan
217262,GAN,16105,36.3895,139.063,108.157,2020-01-20,21:17,2020-01-20,12:17,3,,,1/4 of sky,Perseus,,,Japan
217263,GAN,16106,35.7615,139.719,19.5301,2020-01-20,21:08,2020-01-20,12:08,3,,,1/4 of sky,Perseus,,,Japan
217264,GAN,16107,35.8513,139.486,44.0,2020-01-21,21:00,2020-01-21,12:00,3,,,clear,Taurus,,,Japan
217368,GAN,16236,36.4034,138.228,429.048,2020-01-24,19:15,2020-01-24,10:15,3,,,1/4 of sky,Orion,,,Japan
217393,GAN,16269,36.1371,139.387,31.044,2020-01-20,21:00,2020-01-20,12:00,3,,,1/4 of sky,Taurus,,,Japan
217613,GAN,16634,33.5354,133.242,102.937,2020-01-21,20:00,2020-01-21,11:00,3,,,clear,Taurus,The sky was hazy.,,Japan
217614,GAN,16635,33.5354,133.242,102.937,2020-01-21,20:00,2020-01-21,11:00,2,,,clear,Orion,The sky was hazy.,,Japan
217764,GAN,16887,35.1119,137.112,90.7514,2020-02-14,20:07,2020-02-14,11:07,3,,,clear,Orion,,,Japan
217930,SQM,17078,35.7373,139.743,26.8896,2020-01-30,22:00,2020-01-30,13:00,2,17.26,08dd,clear,Orion,,urban location,Japan
217932,SQM,17080,35.7373,139.743,26.9081,2020-02-13,20:20,2020-02-13,11:20,2,16.74,08dd,clear,Gemini,,urban location,Japan
218019,GAN,17193,34.9971,137.555,133.411,2020-02-15,20:21,2020-02-15,11:21,5,,,clear,Gemini,,,Japan
218020,GAN,17194,34.9971,137.555,133.411,2020-02-15,20:21,2020-02-15,11:21,5,,,clear,Gemini,,,Japan
218024,GAN,17205,27.0955,142.185,119.074,2020-02-15,22:10,2020-02-15,13:10,6,,,clear,Gemini,,,Japan
218352,SQM,17626,33.6711,130.44,17.6236,2020-02-18,21:58,2020-02-18,12:58,2,17.52,7117,over 1/2 of sky,Gemini,,,Japan
218442,GAN,17741,35.0165,135.746,42.5267,2020-02-19,19:58,2020-02-19,10:58,3,,,1/2 of sky,Orion,,,Japan
218443,GAN,17742,35.9929,138.502,1242.13,2020-02-19,18:30,2020-02-19,09:30,6,,,1/4 of sky,Gemini,,,Japan
218551,GAN,17873,35.0168,135.746,43.1196,2020-02-20,19:00,2020-02-20,10:00,3,,,1/4 of sky,Orion,,,Japan
218552,GAN,17876,35.0165,135.746,42.4333,2020-02-20,20:13,2020-02-20,11:13,3,,,1/4 of sky,Gemini,,,Japan
218856,GAN,18242,36.4455,140.353,48.4736,2020-02-22,20:03,2020-02-22,11:03,5,,,1/4 of sky,Gemini,,,Japan
218958,GAN,18368,36.4455,140.353,48.4736,2020-02-23,21:23,2020-02-23,12:23,4,,,clear,Gemini,,,Japan
219096,GAN,18566,35.8484,139.633,9.2684,2020-01-16,23:34,2020-01-16,14:34,1,,,1/4 of sky,Orion,,,Japan
219739,SQM,19553,35.7373,139.743,26.8994,2020-02-24,21:55,2020-02-24,12:55,2,16.98,08dd,clear,Gemini,,urban location,Japan
220194,SQM,20183,35.7373,139.743,26.8806,2020-03-13,21:52,2020-03-13,12:52,2,16.98,08dd,clear,Gemini,,urban location,Japan
220285,GAN,20307,34.7884,135.68,25.8022,2020-03-15,21:18,2020-03-15,12:18,3,,,clear,Gemini,,,Japan
220286,GAN,20308,43.1419,141.278,7.76976,2020-03-15,19:30,2020-03-15,10:30,2,,,1/4 of sky,Orion,There was no cloud near Orion and it was easy to observe.,"At the observation site, Orion was confirmed southwest in front of my house. There was no influence of outside light.",Japan
220337,GAN,20369,35.118,137.111,85.923,2020-03-16,21:06,2020-03-16,12:06,3,,,clear,Orion,,,Japan
220388,GAN,20438,35.3826,139.589,67.4921,2020-03-17,19:42,2020-03-17,10:42,2,,,clear,Orion,,,Japan
220390,GAN,20443,36.0614,139.618,12.5964,2020-03-17,21:14,2020-03-17,12:14,2,,,clear,Gemini,very very slightly cloudy.,"suburban, near big shopping mall",Japan
220392,GAN,20445,35.6602,139.642,41.919,2020-03-16,22:00,2020-03-16,13:00,3,,,clear,Orion,,,Japan
220394,GAN,20448,34.6804,135.091,109.285,2020-03-18,01:23,2020-03-17,16:23,1,,,clear,Gemini,,,Japan
220449,GAN,20518,34.7618,135.42,10.169,2020-03-18,20:40,2020-03-18,11:40,2,,,clear,Orion,,,Japan
220743,GAN,20881,36.438,140.358,64.5376,2020-03-21,21:43,2020-03-21,12:43,4,,,clear,Gemini,,,Japan
221038,GAN,21243,35.016,135.746,41.7557,2020-03-24,19:55,2020-03-24,10:55,3,,,1/4 of sky,Gemini,,,Japan
221721,SQM,22316,35.7373,139.743,26.8994,2020-04-14,21:45,2020-04-14,12:45,2,17.18,08dd,clear,Leo,,urban location,Japan
221742,GAN,22345,35.6965,139.391,78.7891,2020-04-14,18:34,2020-04-14,09:34,2,,,1/4 of sky,Leo,,,Japan
221993,GAN,22633,35.0161,135.746,41.6981,2020-04-16,20:54,2020-04-16,11:54,3,,,clear,Leo,,,Japan
222033,GAN,22697,34.6807,135.091,110.073,2020-04-17,05:23,2020-04-16,20:23,-9999,,,over 1/2 of sky,Leo,,,Japan
222684,SQM,23487,35.7373,139.743,26.8994,2020-04-21,22:10,2020-04-21,13:10,1,17.05,08dd,clear,Leo,,urban location,Japan
223698,GAN,24584,36.114,140.201,28.2928,2020-04-23,22:28,2020-04-23,13:28,4,,,1/4 of sky,Leo,,,Japan
223917,SQM,24832,35.7373,139.743,26.8806,2020-04-23,22:14,2020-04-23,13:14,2,17.34,08dd,clear,Leo,,urban location,Japan
224706,SQM,25857,35.7374,139.743,26.7322,2020-04-25,21:45,2020-04-25,12:45,2,17.15,08dd,clear,Leo,,urban location,Japan
225308,GAN,27632,36.0836,140.118,24.5473,2020-05-14,22:36,2020-05-14,13:36,3,,,clear,Leo,,,Japan
225312,GAN,27641,36.0906,140.122,19.9749,2020-05-14,22:58,2020-05-14,13:58,4,,,clear,Bootes,,Rural,Japan
225676,SQM,28283,35.7373,139.743,26.9037,2020-05-17,22:45,2020-05-17,13:45,1,17.13,08dd,clear,Leo,,urban location,Japan
226559,GAN,29341,36.0835,140.118,24.4069,2020-05-23,21:14,2020-05-23,12:14,4,,,1/2 of sky,Bootes,,,Japan
226561,GAN,29347,36.0915,140.12,23.2335,2020-05-23,21:55,2020-05-23,12:55,5,,,1/4 of sky,Bootes,,Rural,Japan
227976,GAN,32845,35.7426,139.34,136.336,2020-06-13,19:57,2020-06-13,10:57,-9999,,,over 1/2 of sky,Bootes,The sky is completely cloud covered and the forecast calls for rain the entire viewing period.,The observation location is a US Military installation in Japan. It is an Urban location with significant artificial light sources.,Japan
228056,GAN,33069,35.7426,139.34,136.336,2020-06-13,19:57,2020-06-13,10:57,-9999,,,over 1/2 of sky,Bootes,The sky is completely cloud covered and the forecast calls for rain the entire viewing period.,The observation location is a US Military installation in Japan. It is an Urban location with significant artificial light sources.,Japan
233981,GAN,39806,35.7148,139.648,39.082,2020-06-21,20:17,2020-06-21,11:17,-9999,,,1/2 of sky,Bootes,,urban,Japan
234085,GAN,39910,35.7148,139.648,40.4922,2020-06-21,20:24,2020-06-21,11:24,-9999,,,1/2 of sky,Bootes,"Clouds, but skyglow at Shinjuku area","suburban; light source: convenience store, street lights (7), apartment, houses",Japan
234777,GAN,40680,35.0932,136.703,1.35884,2020-06-21,21:03,2020-06-21,12:03,-9999,,,over 1/2 of sky,Bootes,Cloudy. I can see it properly.,,Japan
236315,GAN,45091,35.1719,136.925,14.5712,2020-07-19,22:12,2020-07-19,13:12,1,,,clear,Bootes,,,Japan
236316,GAN,45092,35.1719,136.925,14.5891,2020-07-19,22:14,2020-07-19,13:14,-9999,,,clear,Hercules,,,Japan
236317,GAN,45095,34.6152,135.585,11.7489,2020-07-19,20:29,2020-07-19,11:29,1,,,1/2 of sky,Bootes,,,Japan
236447,GAN,45277,35.9148,139.642,6.51516,2020-07-19,20:00,2020-07-19,11:00,2,,,1/4 of sky,Hercules,,,Japan
236712,GAN,45996,35.6074,140.107,4.10585,2020-08-12,00:20,2020-08-11,15:20,2,,,clear,Cygnus,,,Japan
236719,SQM,46006,33.5158,133.516,55.3508,2020-08-11,22:30,2020-08-11,13:30,4,20.03,,clear,Cygnus,,,Japan
236782,SQM,46128,33.5305,133.825,116.314,2020-08-14,00:52,2020-08-13,15:52,6,21.45,,clear,Cygnus,,,Japan
236817,GAN,46186,33.9074,130.73,20.6247,2020-08-13,22:00,2020-08-13,13:00,3,,,clear,Cygnus,,,Japan
236835,GAN,46318,33.3087,131.464,215.882,2020-08-15,21:07,2020-08-15,12:07,3,,,clear,Cygnus,,,Japan
236841,SQM,46329,33.4747,132.995,1426.3,2020-08-15,01:33,2020-08-14,16:33,6,21.85,,clear,Cygnus,,,Japan
236865,GAN,46369,34.7886,135.904,134.686,2020-08-14,20:40,2020-08-14,11:40,4,,,clear,Cygnus,,,Japan
236875,GAN,46385,35.7206,139.65,46.1134,2020-08-15,21:27,2020-08-15,12:27,3,,,clear,Cygnus,,This place is bright in the light of  a regidential area.,Japan
236902,GAN,46433,34.5368,133.769,1.80766,2020-08-15,20:40,2020-08-15,11:40,4,,,clear,Cygnus,,,Japan
236920,GAN,46482,35.3988,133.418,70.785,2020-08-13,21:00,2020-08-13,12:00,7,,,clear,Cygnus,,,Japan
236935,GAN,46508,33.0734,130.535,77.7449,2020-08-15,20:35,2020-08-15,11:35,5,,,clear,Cygnus,,,Japan
236942,SQM,46523,27.0235,128.426,12.1471,2020-08-17,21:32,2020-08-17,12:32,6,21.48,0875,1/4 of sky,Cygnus,,,Japan
236945,SQM,46532,32.7256,133.019,56.0124,2020-08-18,01:20,2020-08-17,16:20,7,21.93,,clear,Cygnus,,,Japan
236997,GAN,46599,35.4272,133.355,8.37794,2020-08-16,20:21,2020-08-16,11:21,4,,,clear,Cygnus,,,Japan
237045,SQM,46667,27.0202,128.447,0.02122,2020-08-19,08:27,2020-08-18,23:27,6,21.65,0875,clear,Cygnus,,,Japan
237048,SQM,46670,27.0202,128.447,1.39055,2020-08-18,20:50,2020-08-18,11:50,6,21.65,0875,clear,Cygnus,,,Japan
237107,GAN,46757,34.2541,136.802,3.34402,2020-08-19,21:45,2020-08-19,12:45,4,,,1/4 of sky,Cygnus,,,Japan
237108,GAN,46758,38.7222,141.214,8.39346,2020-08-19,20:50,2020-08-19,11:50,5,,,clear,Cygnus,,,Japan
237109,GAN,46759,38.7222,141.214,8.39346,2020-08-19,20:50,2020-08-19,11:50,5,,,clear,Cygnus,,,Japan
237110,GAN,46761,38.7415,141.238,7.95237,2020-08-19,21:10,2020-08-19,12:10,5,,,clear,Cygnus,,,Japan
237111,GAN,46762,38.7372,141.311,7.79905,2020-08-19,21:40,2020-08-19,12:40,5,,,clear,Cygnus,,,Japan
237190,GAN,46869,33.525,130.541,93.5399,2020-08-18,21:00,2020-08-18,12:00,5,,,clear,Cygnus,,,Japan
237191,GAN,46871,33.525,130.541,93.7634,2020-08-19,21:00,2020-08-19,12:00,4,,,clear,Hercules,,,Japan
237218,GAN,46912,34.2541,136.802,3.34402,2020-08-19,21:45,2020-08-19,12:45,4,,,1/4 of sky,Cygnus,,,Japan
237233,GAN,46939,34.8872,132.076,113.495,2020-08-10,20:40,2020-08-10,11:40,4,,,1/4 of sky,Cygnus,There were clouds here and there.  Types of clouds were cotton and thin clouds.,"The observation area is on a small hill.  Below the north side of the hill is the city lights.  On the south of the hill, there is some house light.",Japan
237238,GAN,46944,34.7893,131.943,8.65123,2020-08-13,20:45,2020-08-13,11:45,6,,,clear,Cygnus,The sky was very clear.,"the observation site is near the Sea of Japan on the north side.    Then there is the house.  At Corona, We observed it closely.",Japan
237252,GAN,46977,33.5362,133.528,186.469,2020-08-22,20:09,2020-08-22,11:09,3,,,1/2 of sky,Cygnus,,,Japan
237263,GAN,47001,31.9617,131.465,21.8628,2020-08-14,20:30,2020-08-14,11:30,4,,,clear,Cygnus,,Location Shimin no Mori,Japan
237264,GAN,47002,31.9145,131.434,8.05037,2020-08-14,20:30,2020-08-14,11:30,3,,,clear,Cygnus,,Location Miyazaki Science Center,Japan
237327,GAN,47175,36.4033,138.228,429.339,2020-08-14,20:30,2020-08-14,11:30,3,,,clear,Cygnus,,,Japan
237593,GAN,47752,36.1965,139.714,21.2802,2020-08-10,20:30,2020-08-10,11:30,2,,,1/2 of sky,Cygnus,,,Japan
237594,GAN,47753,36.1967,139.714,21.3029,2020-08-11,21:00,2020-08-11,12:00,3,,,clear,Cygnus,,,Japan
237595,GAN,47754,36.1967,139.714,21.2182,2020-08-12,23:00,2020-08-12,14:00,3,,,over 1/2 of sky,Cygnus,,,Japan
237596,GAN,47755,36.1967,139.714,21.2182,2020-08-13,20:00,2020-08-13,11:00,2,,,1/2 of sky,Cygnus,,,Japan
237598,GAN,47757,36.1967,139.714,21.2182,2020-08-14,22:30,2020-08-14,13:30,3,,,clear,Cygnus,,,Japan
237600,GAN,47759,36.1967,139.714,21.2965,2020-08-15,20:50,2020-08-15,11:50,-9999,,,over 1/2 of sky,Cygnus,,,Japan
237601,GAN,47760,36.1967,139.714,21.2965,2020-08-16,20:30,2020-08-16,11:30,3,,,1/4 of sky,Cygnus,,,Japan
237602,GAN,47761,36.1967,139.714,21.2968,2020-08-17,20:40,2020-08-17,11:40,-9999,,,over 1/2 of sky,Cygnus,,,Japan
237603,GAN,47762,36.1967,139.714,21.2968,2020-08-18,21:00,2020-08-18,12:00,-9999,,,over 1/2 of sky,Cygnus,,,Japan
237604,GAN,47763,36.1967,139.714,21.2987,2020-08-19,21:00,2020-08-19,12:00,3,,,clear,Cygnus,,,Japan
237947,GAN,48250,36.5073,139.853,94.848,2020-09-11,20:00,2020-09-11,11:00,4,,,clear,Cygnus,,,Japan
237960,GAN,48268,33.8368,130.756,65.9423,2020-09-13,20:32,2020-09-13,11:32,3,,,clear,Cygnus,,,Japan
237969,GAN,48281,33.3382,131.484,105.944,2020-09-13,21:41,2020-09-13,12:41,4,,,1/4 of sky,Cygnus,,,Japan
238057,GAN,48401,35.0165,135.746,42.5508,2020-09-14,20:24,2020-09-14,11:24,4,,,clear,Cygnus,,urban,Japan
238058,GAN,48403,34.9025,132.091,10.121,2020-09-14,20:40,2020-09-14,11:40,4,,,clear,Cygnus,"No haze, clouds visible to the northeast but none obscuring Cygnus.","This is a relatively urban zone in the small town of Hamada, where roughly 50,000 people live. The building sits amid considerable light pollution from the nearby hotels and restaurants.",Japan
238205,GAN,48589,35.4952,139.619,25.0699,2020-09-16,00:26,2020-09-15,15:26,-9999,,,clear,Cygnus,,,Japan
238207,GAN,48591,35.4952,139.619,25.0699,2020-09-16,00:26,2020-09-15,15:26,-9999,,,clear,Cygnus,,,Japan
238208,GAN,48592,35.4952,139.619,25.0855,2020-09-16,00:42,2020-09-15,15:42,1,,,clear,Cygnus,,,Japan
238209,GAN,48593,35.4944,139.615,36.0,2020-09-16,00:45,2020-09-15,15:45,1,,,clear,Cygnus,,"Middle of a Park, dark and not much street lights",Japan
238346,GAN,48756,35.4944,139.615,36.0,2020-09-16,00:45,2020-09-15,15:45,1,,,clear,Cygnus,,"Middle of a Park, dark and not much street lights",Japan
239637,GAN,50301,35.4952,139.619,25.0937,2020-09-27,21:57,2020-09-27,12:57,2,,,1/4 of sky,Cygnus,,,Japan
239639,GAN,50303,26.2476,127.681,0.0,2020-09-27,22:05,2020-09-27,13:05,3,,,1/4 of sky,Cygnus,Sky was partly cloudy but was able to to see some starts. Found the constellation Cygnus but was seen during Mag 3 conditions due to the street light. Street light bulb is actually an LED one and it emits more light that the standard street light bulb.,Street light chosen is one in a series of many on the street. The street lights are mostly a combination of the old-fashioned orange glow bulb and the new LED white light.,Japan
239641,GAN,50306,26.2588,127.696,5.96864,2020-09-27,22:14,2020-09-27,13:14,3,,,1/4 of sky,Cygnus,Sky was partly cloudy but was able to see the stars at Mag 3 conditions; constellation Cygnus was located using Globe at Night references.,Vertical light is one of two that are located at the bar establishment. Light emitted from the fixture is lower in power than the LED street light. There is a tree directly across from the light.,Japan
239642,GAN,50307,26.2588,127.696,5.41076,2020-09-27,22:23,2020-09-27,13:23,3,,,1/4 of sky,Cygnus,Constellation Cygnus was found using Globe At Night references. Sky is partly cloudy but was able to see stars during Mag 3 conditions.,Staircase lamp is located on the side of residence building. It is one of four lights that is situated on the first floor. All lights are identical but on different floors. Light bulbs are fluorescent. It emits a bright white light but not as bright as the LED street lamp. 50% of the light is blocked by the stair case and walls.,Japan
239643,GAN,50308,26.2588,127.697,5.89643,2020-09-27,22:32,2020-09-27,13:32,4,,,1/4 of sky,Cygnus,Constellation Cygnus was found using Globe at Night references. Sky was partly cloudy but was able to see the sky during Mag 4 conditions. The reason why it is Mag 4 is because the building lights are not strong enough to light the whole street/sky.,two lights located on the second floor and the entrance. The second floor light emits a stronger orange glow light that shines across the street. It uses some sort of orange flood light bulb.  The entrance light emits a softer glow that only reaches a foot away from the source of light. It uses a incandescent light bulb.    Combined the light emitted is at 50% and are the only lights on currently. The 3 street lights across the street (which are LED ) are off. The 2 building lights do not emit enough light for the street to be illuminated.,Japan
239644,GAN,50309,35.4952,139.619,25.0864,2020-09-27,22:52,2020-09-27,13:52,2,,,1/4 of sky,Cygnus,Rainy clouds,,Japan
239645,GAN,50310,35.4952,139.619,36.0,2020-09-27,23:01,2020-09-27,14:01,2,,,1/4 of sky,Cygnus,,,Japan
239646,GAN,50311,35.4932,139.613,35.9726,2020-09-27,23:02,2020-09-27,14:02,2,,,1/4 of sky,Cygnus,,,Japan
239652,GAN,50319,35.4936,139.614,36.0,2020-09-27,23:02,2020-09-27,14:02,2,,,1/4 of sky,Cygnus,,,Japan
239653,GAN,50320,35.4936,139.614,36.0,2020-09-27,23:02,2020-09-27,14:02,2,,,1/4 of sky,Cygnus,,,Japan
239654,GAN,50321,35.4938,139.614,36.0,2020-09-27,23:22,2020-09-27,14:22,2,,,1/4 of sky,Cygnus,,,Japan
240490,GAN,51416,33.8354,130.758,68.0557,2020-10-08,20:03,2020-10-08,11:03,3,,,1/2 of sky,Cygnus,,,Japan
240575,GAN,51527,33.1873,131.519,91.03,2020-10-09,22:14,2020-10-09,13:14,4,,,1/4 of sky,Cygnus,,,Japan
240664,GAN,51642,32.8772,130.891,154.661,2020-10-10,22:33,2020-10-10,13:33,5,,,clear,Pegasus,,"Suburban, two streetlights, other light source: houses",Japan
240709,GAN,51710,35.2507,136.992,25.3247,2020-10-11,20:20,2020-10-11,11:20,3,,,clear,Cygnus,,,Japan
240711,GAN,51712,35.2507,136.992,25.4914,2020-10-11,20:26,2020-10-11,11:26,2,,,clear,Pegasus,,,Japan
240780,GAN,51797,33.8354,130.758,68.0557,2020-10-12,20:43,2020-10-12,11:43,3,,,clear,Cygnus,,,Japan
241035,GAN,52119,35.2507,136.992,25.1434,2020-10-15,21:21,2020-10-15,12:21,3,,,clear,Cygnus,,,Japan
241036,GAN,52120,35.2507,136.992,25.3346,2020-10-15,21:28,2020-10-15,12:28,2,,,clear,Pegasus,,,Japan
242281,GAN,53920,35.7455,139.631,38.3357,2020-11-07,16:51,2020-11-07,07:51,1,,,over 1/2 of sky,Pegasus,,,Japan
242351,GAN,54022,33.5743,133.711,168.464,2020-11-08,19:45,2020-11-08,10:45,4,,,clear,Pegasus,,,Japan
242464,GAN,54163,35.2507,136.992,25.5048,2020-11-09,21:34,2020-11-09,12:34,2,,,1/4 of sky,Pegasus,,,Japan
242837,GAN,54606,38.2921,140.994,4.42457,2020-11-12,21:22,2020-11-12,12:22,4,,,clear,Perseus,,,Japan
243098,GAN,54914,36.1932,140.184,31.4227,2020-11-14,20:58,2020-11-14,11:58,4,,,clear,Pegasus,,rural,Japan
243211,SQM,55043,35.8346,139.963,23.409,2020-11-14,19:55,2020-11-14,10:55,1,17.43,0F86,clear,Pegasus,"The observed point is a residential area, so Polaris is hidden behind the house and cannot be seen.  Also, since the moon is not rising, there is no effect of the moonlight.","I made this observation in my garden. It's a place with a lot of street lights, and the lights coming from a nearby apartment are quite bright.",Japan
243295,GAN,55139,36.1932,140.184,31.4227,2020-11-14,20:58,2020-11-14,11:58,4,,,clear,Pegasus,,rural,Japan
243323,GAN,55172,36.1932,140.184,31.4227,2020-11-14,20:58,2020-11-14,11:58,4,,,clear,Pegasus,,rural,Japan
243456,GAN,55321,35.0168,135.746,42.8377,2020-11-16,20:26,2020-11-16,11:26,3,,,clear,Pegasus,,Urban,Japan
243510,GAN,55385,26.276,127.749,67.1826,2020-11-17,04:14,2020-11-16,19:14,2,,,1/4 of sky,Pegasus,"There is haze coming from the cities on the east and west side. It extends to about 30% of the sky. There is barely any cloud coverage, and it seems like the few clouds are blending in with the haze.","Very urban location, city lights visible in most directions. There is a lot of haze coming from the city lights. There is two bright door lamps the brighten the entire east side of my view as well. There's no tree coverage.",Japan
244821,GAN,57151,35.6057,139.326,146.226,2020-12-06,17:17,2020-12-06,08:17,-9999,,,1/2 of sky,Perseus,,,Japan
244825,GAN,57157,35.8309,139.364,144.038,2020-12-06,23:00,2020-12-06,14:00,3,,,clear,Perseus,,,Japan
244886,GAN,57242,35.1135,137.112,87.2135,2020-12-07,21:18,2020-12-07,12:18,4,,,clear,Perseus,,,Japan
